course_id;course_name;instructor;room;credits
daa94e59-6975-499a-8853-58765ac4cb85;Course_26;Instructor_26;Room_26;2
67ca2bc5-eb5b-4b12-b14f-acc04368c78a;Course_27;Instructor_27;Room_27;3
66ee2a53-3f87-46aa-82a4-781c21d51ea1;Course_28;Instructor_28;Room_28;2
4fcd41ad-158f-477b-98ca-8da9614d589e;Course_29;Instructor_29;Room_29;4
6f2f2464-af52-4ff8-94c2-cd041816e1b6;Course_30;Instructor_30;Room_30;4
1f2907fc-3569-40c9-b065-a2b581b5ce45;Course_31;Instructor_31;Room_31;5
2906bda4-2c98-4e4d-a094-e20bf3096a9d;Course_32;Instructor_32;Room_32;1
f42472e1-1a81-4597-8e39-f2f155548738;Course_33;Instructor_33;Room_33;1
4f0b961b-f445-4697-8b5d-168308b615a2;Course_34;Instructor_34;Room_34;1
1fe31896-fb3b-4c4f-8126-95dd0794374f;Course_35;Instructor_35;Room_35;4
027330c5-0572-40bb-8ccd-7d722d7e96aa;Course_36;Instructor_36;Room_36;4
2e795a4a-23a9-493b-a153-c1f83c9fa94c;Course_37;Instructor_37;Room_37;5
93a6c634-eb35-4c55-987f-6efb20c2f1ca;Course_38;Instructor_38;Room_38;3
0f2deb4b-9ff3-4543-a1f6-59313bfdbb76;Course_39;Instructor_39;Room_39;5
ad892792-270e-42aa-ac93-b92d51316a5d;Course_40;Instructor_40;Room_40;5
df833e50-96ed-4ae6-9469-40c99413dac9;Course_41;Instructor_41;Room_41;2
6145ed87-721e-4682-a14a-e970238c3b2d;Course_42;Instructor_42;Room_42;1
9bcdd138-4b5d-4ba5-aaa3-41a0e5f3afe5;Course_43;Instructor_43;Room_43;2
50cdfbd9-a8a0-44d8-ba81-cd844b83774d;Course_44;Instructor_44;Room_44;5
c7d65804-8868-4754-9301-31e57140c98e;Course_45;Instructor_45;Room_45;2
ac611d3b-7e29-4e27-99c9-9ead546e16d3;Course_46;Instructor_46;Room_46;3
61e1d3ca-57c3-4997-a6c8-01060f54551b;Course_47;Instructor_47;Room_47;4
35ea5177-2974-42e1-b35b-bf5fa72b7503;Course_48;Instructor_48;Room_48;3
9fac609e-118e-4aba-bd71-09d6ccf1485c;Course_49;Instructor_49;Room_49;1
dbd84bdd-9e18-4c3c-914c-f839e62394c0;Course_50;Instructor_50;Room_50;2
20ecf101-990f-4830-a3ee-c37a811263ad;Course_51;Instructor_51;Room_51;1
7ebb2800-ff7f-4059-a5d7-c3681b5873c1;Course_52;Instructor_52;Room_52;2
fce48a75-9802-4c7a-ac85-2c3f8aac619a;Course_53;Instructor_53;Room_53;1
e613ef1d-3070-46be-8d67-97d8b82db8aa;Course_54;Instructor_54;Room_54;4
90d01a83-71d7-49fc-8b91-ca1f08d28b94;Course_55;Instructor_55;Room_55;2
be5bf77e-beb7-49d4-ae60-67a6198dbceb;Course_56;Instructor_56;Room_56;5
5efd1c48-a931-41a3-a31a-3df0099de933;Course_57;Instructor_57;Room_57;4
24bd1edf-e217-4f20-a4dd-fee0e5c235b7;Course_58;Instructor_58;Room_58;5
f73856f4-051f-4cdb-a963-60ae986bd62e;Course_59;Instructor_59;Room_59;3
9384ef0d-7229-49e3-add3-dfa71c5a71ae;Course_60;Instructor_60;Room_60;2
027524b0-5b52-4208-b4ca-a763a5729643;Course_61;Instructor_61;Room_61;3
885615fb-82ad-4cd8-987b-0e1ca8c58907;Course_62;Instructor_62;Room_62;2
afcbc7f2-01c9-4244-bec9-f4d8bb5b46cc;Course_63;Instructor_63;Room_63;3
452e89e0-4719-499f-ae07-b8039e9ea44d;Course_64;Instructor_64;Room_64;1
9aa5a41c-0eb8-422a-90c8-0d01c7d93c01;Course_65;Instructor_65;Room_65;4
c9d566bb-cbcb-4632-9460-60593814cbf4;Course_66;Instructor_66;Room_66;3
5dcb8b4c-aa27-4f26-ba8b-6f78c45d98f6;Course_67;Instructor_67;Room_67;4
8f8b9a4f-273a-4fe0-bc7a-34671cf42a22;Course_68;Instructor_68;Room_68;2
786929ff-e15c-4770-8b41-84fa75ffe8e7;Course_69;Instructor_69;Room_69;3
89ceda30-b8e9-4103-8ec9-15c94540f0a3;Course_70;Instructor_70;Room_70;5
cfd3e1dd-c077-4da3-8b87-ce176a60bd31;Course_71;Instructor_71;Room_71;4
314e10dc-87d1-4af4-8986-af7bc1af8cff;Course_72;Instructor_72;Room_72;3
0d753a45-3c19-4c45-b078-fcba8ca51cfd;Course_73;Instructor_73;Room_73;4
c963b594-dea3-4dfc-abed-4203f1e93985;Course_74;Instructor_74;Room_74;1
3e0d23e0-3a52-43b5-8239-f4a594c0e75e;Course_75;Instructor_75;Room_75;3
53a05aff-bd8f-4af6-8797-7b3068a5d137;Course_76;Instructor_76;Room_76;2
a4174d52-3fff-45dd-8977-90f6b3b45e07;Course_77;Instructor_77;Room_77;1
4e9e862e-416b-4328-bbd2-c22c7ed3b37c;Course_78;Instructor_78;Room_78;1
da8a028d-afd9-4f65-b4ea-492a83870bc0;Course_79;Instructor_79;Room_79;5
71bdb8ff-bd7d-43e9-adba-93877a031537;Course_80;Instructor_80;Room_80;2
3a4d7c0f-081c-4cdb-b413-a4308a84275f;Course_81;Instructor_81;Room_81;5
5eeaa9c9-cb64-4178-a161-3f031392cd98;Course_82;Instructor_82;Room_82;5
64ec1f0a-cd56-41b9-8fad-8de5696250d4;Course_83;Instructor_83;Room_83;1
712cfb23-f8cf-4dff-9bce-761dda3a4228;Course_84;Instructor_84;Room_84;5
38cc3d94-28f9-46a0-b299-21e849b35e79;Course_85;Instructor_85;Room_85;3
46f0f066-25ab-4c89-99f6-0d8353bd9306;Course_86;Instructor_86;Room_86;2
b986ce7c-7e57-411f-a002-426ff0edc701;Course_87;Instructor_87;Room_87;3
d9241bd1-c29b-477e-81f9-f2330ae0d061;Course_88;Instructor_88;Room_88;5
95bc5b3c-d45f-4eb9-8721-6ad33e8751f8;Course_89;Instructor_89;Room_89;5
a36e01d7-0ed2-4cd8-a358-35ca81a413af;Course_90;Instructor_90;Room_90;3
e3f702e0-358a-4bb2-bbee-7fa4aa60ffe8;Course_91;Instructor_91;Room_91;2
e04c2107-54df-4a4c-95d8-f64a0f5f071c;Course_92;Instructor_92;Room_92;5
a5df6b11-2316-4310-9de5-08b782b2f891;Course_93;Instructor_93;Room_93;5
717016e0-bd58-4565-a9eb-2fc52e6f6fea;Course_94;Instructor_94;Room_94;4
c185a644-b0d6-4eb3-b5c6-f0951e7f8c3c;Course_95;Instructor_95;Room_95;1
61befb0f-b5be-4c02-8e6d-88f7d31717fb;Course_96;Instructor_96;Room_96;4
ee57771b-727f-43ea-aa38-5541bb212c01;Course_97;Instructor_97;Room_97;5
9a589b32-a416-4633-b5db-5331f4a19a96;Course_98;Instructor_98;Room_98;3
545f9f13-1777-4d03-a8ff-4c8839e8663c;Course_99;Instructor_99;Room_99;3
ce827fd3-ed65-412d-91c7-2e6a58d26a6d;Course_100;Instructor_100;Room_100;3
76f21494-4929-4979-bf35-b27f3310eb2c;Course_101;Instructor_101;Room_101;5
654d6a19-7454-40f2-8090-b7bec660f88d;Course_102;Instructor_102;Room_102;5
158cbee3-178e-4878-a099-41ed8d2b79c8;Course_103;Instructor_103;Room_103;5
6b19648f-a784-4baa-961c-65e8b78795d5;Course_104;Instructor_104;Room_104;1
cb170b3b-d435-4595-bfbf-c591f0d869cf;Course_105;Instructor_105;Room_105;1
f0d3b727-8805-4f1d-8be1-675e0dbffd9d;Course_106;Instructor_106;Room_106;4
20d08f1a-955e-4413-8db0-93365a2d3c8a;Course_107;Instructor_107;Room_107;4
91ea369f-9f23-45c5-9cb9-84118c29a5a3;Course_108;Instructor_108;Room_108;5
09e3a6aa-d63f-49c6-b3b8-86e6a5199cba;Course_109;Instructor_109;Room_109;3
d1b5dd62-04f9-4739-aaf0-80cd5ee9a4c3;Course_110;Instructor_110;Room_110;1
25b29750-7148-415e-9b7f-11dd7b9549e8;Course_111;Instructor_111;Room_111;5
55563b7e-b2ce-45a8-a1cc-22a6198b17e5;Course_112;Instructor_112;Room_112;2
613802f3-ba5d-4be8-8f97-f86d1d59112e;Course_113;Instructor_113;Room_113;4
a2d2806a-ad4f-4810-8ffa-f74171a72bf2;Course_114;Instructor_114;Room_114;2
4b183453-18a6-4972-99b0-0f34096eb5ec;Course_115;Instructor_115;Room_115;2
4ff3b210-d11b-416d-82fd-5fe634a75a66;Course_116;Instructor_116;Room_116;5
650539b4-60f1-41ec-bf7d-bdceaad2b9ab;Course_117;Instructor_117;Room_117;1
09bb7967-1413-4508-8cc9-67c1e5f16ddd;Course_118;Instructor_118;Room_118;2
85c33877-f664-4412-a3b6-d04f0ce67042;Course_119;Instructor_119;Room_119;4
a70310d5-edf7-4a11-a90f-8935e31bc5fa;Course_120;Instructor_120;Room_120;1
a7d28974-dc50-48f3-ab4d-d28e52d55d80;Course_121;Instructor_121;Room_121;5
e687ccec-542d-4fc8-becf-ede718a62b45;Course_122;Instructor_122;Room_122;4
4c9f266e-f2ef-4a96-b335-547164f3c754;Course_123;Instructor_123;Room_123;5
1133821c-7323-4cae-8c7d-6748d4b3e5be;Course_124;Instructor_124;Room_124;2
5ee19bee-2df3-4a31-985a-6fa2d139a197;Course_125;Instructor_125;Room_125;1
b5a61ddc-c86a-4c22-ab1c-66790e59571d;Course_126;Instructor_126;Room_126;2
6fa05991-a850-46d6-b3c8-337698a0ae84;Course_127;Instructor_127;Room_127;1
0e164fb6-61d3-4983-bf3d-1d9f23160dad;Course_128;Instructor_128;Room_128;5
0fdc537c-b8be-4aaa-84ea-57ddba28e2b8;Course_129;Instructor_129;Room_129;3
6a4bb167-509b-4311-b65b-913514033450;Course_130;Instructor_130;Room_130;3
c1c6257f-fa10-4871-950b-84e1804b2943;Course_131;Instructor_131;Room_131;4
3d52340f-0f1b-41a6-838a-e8021e3824aa;Course_132;Instructor_132;Room_132;4
5d5a2dc6-1755-4e97-8db3-e88ca45f0d25;Course_133;Instructor_133;Room_133;1
27d852bb-55c8-4141-af13-bb6dd929957a;Course_134;Instructor_134;Room_134;3
d8a4f761-8a42-491b-95d7-d64a66893128;Course_135;Instructor_135;Room_135;5
9290904d-dda6-4178-afe8-dd69a182c762;Course_136;Instructor_136;Room_136;4
60babab5-1737-40ae-969c-11d01921918a;Course_137;Instructor_137;Room_137;4
4f474be2-a54d-411e-acc4-096452e848b5;Course_138;Instructor_138;Room_138;1
fbc6ee6c-7952-4f70-a28a-cc37bfab63f5;Course_139;Instructor_139;Room_139;4
0b346e69-eb07-4424-861b-98d6bd48e20a;Course_140;Instructor_140;Room_140;3
6295008d-f5bf-4646-ad6e-7b24b80c0f83;Course_141;Instructor_141;Room_141;2
961d3add-e7b4-4477-ac9f-7fec3225c762;Course_142;Instructor_142;Room_142;4
38c2797d-0f49-4a04-863f-80da829ed819;Course_143;Instructor_143;Room_143;2
a9ef95f9-6677-431a-a033-e5b89ef158e7;Course_144;Instructor_144;Room_144;5
92865391-579a-4736-b364-55beb45fedd2;Course_145;Instructor_145;Room_145;1
3d6fa643-2cd0-4a67-a417-ffdbf707b81b;Course_146;Instructor_146;Room_146;2
9fc4247e-a5cc-46ff-8352-d8b84caa8d11;Course_147;Instructor_147;Room_147;3
988763b4-ffec-43c7-8143-ea7b82c97553;Course_148;Instructor_148;Room_148;5
ce1e72f2-451d-4ac8-a81a-c1a6ba84b2b1;Course_149;Instructor_149;Room_149;1
04c96e86-4ab1-4e78-b4ec-fc97a66be7db;Course_150;Instructor_150;Room_150;4
203fbaba-8769-4546-9c9b-4dc7db27f075;Course_151;Instructor_151;Room_151;5
2c13ac02-905a-4593-acab-c7e78eeb225d;Course_152;Instructor_152;Room_152;4
483adcb2-1e8c-4077-8466-e984ee17aee9;Course_153;Instructor_153;Room_153;3
9c8fdb77-12cd-4c46-964e-77235b0ae7b5;Course_154;Instructor_154;Room_154;4
402f6d3e-6ff7-4b38-b3f6-bcc452392495;Course_155;Instructor_155;Room_155;1
b447c058-6891-4f4f-9c72-e839fe23955d;Course_156;Instructor_156;Room_156;3
e785b9b3-803c-4aea-aa49-dfbd4e85c3b1;Course_157;Instructor_157;Room_157;4
4b85a954-2d7a-460e-9446-19b17de3c244;Course_158;Instructor_158;Room_158;1
501c893b-904c-426d-aa7e-88fcde90ad43;Course_159;Instructor_159;Room_159;1
fcc43f0e-47a6-4db5-8835-408b0f3f44cc;Course_160;Instructor_160;Room_160;1
3ddf3c11-74a2-4bae-a176-ec258b520ce1;Course_161;Instructor_161;Room_161;5
6689efc8-6e71-49de-ab97-93b66bd02122;Course_162;Instructor_162;Room_162;5
a7e9975d-c922-41a3-8bdd-0e6ed2e93d91;Course_163;Instructor_163;Room_163;3
cb38723f-0741-47f2-a00b-acd2c32cd204;Course_164;Instructor_164;Room_164;3
e3b9b551-64f6-4e0a-8c87-daaf82fe450e;Course_165;Instructor_165;Room_165;2
7e6845f4-2cdc-4cec-bde0-e615f82f6962;Course_166;Instructor_166;Room_166;3
9fe30b4a-6074-4723-aa5c-10cc735df0ee;Course_167;Instructor_167;Room_167;2
df4a95ac-9780-475f-a449-49cc152564d8;Course_168;Instructor_168;Room_168;3
c0559195-61b5-488f-86db-443ac63c79aa;Course_169;Instructor_169;Room_169;4
cacc24f4-bd5c-4656-905c-000a90bc7890;Course_170;Instructor_170;Room_170;3
072fe5fb-b833-457a-8589-151bccf3e3fe;Course_171;Instructor_171;Room_171;1
8b5aacb9-b428-43e6-96b3-3347b4c7e7e9;Course_172;Instructor_172;Room_172;1
3020bff7-d655-4c4a-8e9d-5e60a8fdb8c7;Course_173;Instructor_173;Room_173;4
6979b81a-2468-450b-83b5-94163a3c738c;Course_174;Instructor_174;Room_174;2
ed087d68-d33f-41e2-b295-d673e1e19706;Course_175;Instructor_175;Room_175;2
0959be94-88a7-439a-bf56-66c8a9a10e96;Course_176;Instructor_176;Room_176;1
ab6101f4-1663-4e9c-b090-ad73fd40b28d;Course_177;Instructor_177;Room_177;1
5a4a26f8-6b9c-45c0-94bb-5d4c969f28f8;Course_178;Instructor_178;Room_178;2
f4023f53-6b7f-41e8-af63-130c398c9479;Course_179;Instructor_179;Room_179;4
7292fc04-5e30-47d2-86dd-7d830dd4ad04;Course_180;Instructor_180;Room_180;1
6124e33f-8643-448f-8962-476c30543644;Course_181;Instructor_181;Room_181;3
f2b45eba-5652-4ef6-b33d-7cb487970eec;Course_182;Instructor_182;Room_182;1
5b3c040a-29aa-48cc-9945-29654bf470f0;Course_183;Instructor_183;Room_183;4
18b111da-4ee7-4f8b-ad4f-bbdcaa895c08;Course_184;Instructor_184;Room_184;1
151cea2d-c50b-4edc-b08f-2bcb3495754e;Course_185;Instructor_185;Room_185;5
0f3ee1ef-b337-4192-bb64-a748e530bdea;Course_186;Instructor_186;Room_186;5
0256119e-d181-44c1-8721-9dcc4cc64ba0;Course_187;Instructor_187;Room_187;4
303d9a94-1c1b-4292-a934-5e058517954f;Course_188;Instructor_188;Room_188;4
b9ac8d0e-74d6-492e-a290-9e54b5b44ffe;Course_189;Instructor_189;Room_189;2
f9a06b85-c994-4765-8fe0-cf26a6b74ebd;Course_190;Instructor_190;Room_190;5
cdcae574-7e10-4022-b601-47328689b1a0;Course_191;Instructor_191;Room_191;1
83225ef2-645d-4acc-9777-a91640740c33;Course_192;Instructor_192;Room_192;5
6ec013e0-eced-4a8c-a030-446195aa3d57;Course_193;Instructor_193;Room_193;5
f9fe753a-5267-49a7-9d1d-3c789dbd9486;Course_194;Instructor_194;Room_194;3
7a545d14-f13a-4329-ac4f-10bbc9e62beb;Course_195;Instructor_195;Room_195;5
265cf53e-143e-4d92-8bc5-5f54b41a2efe;Course_196;Instructor_196;Room_196;1
f74cce66-0fdf-44e8-a0c9-77f44e96ce02;Course_197;Instructor_197;Room_197;3
3654e842-80d4-44d7-999a-7d2e872200cb;Course_198;Instructor_198;Room_198;4
07ffcd12-40a9-4bf8-bfe0-7b7d97828ec3;Course_199;Instructor_199;Room_199;3
9bfd9001-88c7-4127-845a-64429c64a0b6;Course_200;Instructor_200;Room_200;1
e1a79994-9776-4ae3-a5e0-a8d7f141ae3c;Course_201;Instructor_201;Room_201;3
a13451c9-9564-4cb2-9024-7641f61be51d;Course_202;Instructor_202;Room_202;2
8a0b0a84-e988-4626-97c8-bc38bd5de140;Course_203;Instructor_203;Room_203;5
58599c47-a35d-44d0-82b0-6e90491b6bc1;Course_204;Instructor_204;Room_204;4
ba06ec68-1749-4757-8d38-b4d55e889acf;Course_205;Instructor_205;Room_205;4
09325f27-a623-47ad-98a8-5bf616658295;Course_206;Instructor_206;Room_206;1
c2924d11-dada-421e-b37d-16c3632c027b;Course_207;Instructor_207;Room_207;5
14148d37-4c52-4bfd-9de0-d1289f0d08fb;Course_208;Instructor_208;Room_208;4
50624b48-966b-48cf-8832-bc1949585d5c;Course_209;Instructor_209;Room_209;4
b6553dee-cf9d-47af-8493-48fb681f1a48;Course_210;Instructor_210;Room_210;1
72a2c2f2-c051-4f0b-9384-17658d14d75c;Course_211;Instructor_211;Room_211;1
324971c9-6387-4c0c-a3f4-b08f7ad6c586;Course_212;Instructor_212;Room_212;5
fe4bf54d-1edd-4d6c-aace-e64eb3b188f7;Course_213;Instructor_213;Room_213;1
df01a1ac-3a45-4981-b2f4-d10d7cb8dc56;Course_214;Instructor_214;Room_214;5
a89195e7-7038-42de-af44-3f9415757649;Course_215;Instructor_215;Room_215;5
08c7b4f4-f42f-4881-ad1b-6e5d758c1218;Course_216;Instructor_216;Room_216;5
f14e45df-8338-4a18-a100-8100a9293b15;Course_217;Instructor_217;Room_217;2
bcfff6ad-4562-49ac-a6df-5df838f84d44;Course_218;Instructor_218;Room_218;3
ef4b6615-906f-4da9-87f9-8b9cdfae8f48;Course_219;Instructor_219;Room_219;1
52f62c0b-588d-431f-9e65-0779bc9b940d;Course_220;Instructor_220;Room_220;5
9d24cc4d-73f6-40eb-9f29-00cb282a558b;Course_221;Instructor_221;Room_221;2
93adb24e-3507-4b6a-9d9b-7e6a8166428c;Course_222;Instructor_222;Room_222;3
ee0a4a31-74c1-4217-985b-2354582e89e7;Course_223;Instructor_223;Room_223;3
f9a660ee-f74f-401d-975c-fa24969a4f95;Course_224;Instructor_224;Room_224;2
a8e81337-3e04-4692-af0c-b3cdb46d911e;Course_225;Instructor_225;Room_225;4
75629e05-6727-468d-bd4f-b8ba49f207d6;Course_226;Instructor_226;Room_226;1
c067fcf0-f97f-493e-8cd2-8b344631c5f3;Course_227;Instructor_227;Room_227;4
a370ddd4-1998-4034-bcf5-dedc57cfac3b;Course_228;Instructor_228;Room_228;3
39ff3778-ce8c-4541-b084-e21432697581;Course_229;Instructor_229;Room_229;2
40d54688-5423-419f-b098-df43d9596e73;Course_230;Instructor_230;Room_230;3
6ca706f5-973d-43d5-9912-fd68a7e86301;Course_231;Instructor_231;Room_231;4
3b836fa8-b103-4ba6-ae30-73c70ffba1d9;Course_232;Instructor_232;Room_232;1
931adc4c-1296-448e-b746-5f9719b2e1ed;Course_233;Instructor_233;Room_233;1
bad61b06-db57-478a-ad59-b0180dab67d2;Course_234;Instructor_234;Room_234;3
261856af-b9ac-4a85-ac45-6e0f3d05e070;Course_235;Instructor_235;Room_235;5
fbd1b753-21c9-4e18-804c-3cbbbd7b2525;Course_236;Instructor_236;Room_236;2
8fe597fe-9d9d-40b4-80a2-9678e2f94543;Course_237;Instructor_237;Room_237;4
ec85675f-f54e-4e77-a1e5-ed38ef08fd1f;Course_238;Instructor_238;Room_238;3
a8c5ccdf-fb8f-4a14-b37a-9a13b61a8a24;Course_239;Instructor_239;Room_239;1
9576e042-1e60-4202-853c-a64f17c3f985;Course_240;Instructor_240;Room_240;2
18567764-5aaf-47f6-92b6-c2f1959f7410;Course_241;Instructor_241;Room_241;2
eef4c033-32fa-4940-a940-e2cf7719e7f3;Course_242;Instructor_242;Room_242;2
58bab6f7-24e1-4a70-a643-f5b3a3b3e90f;Course_243;Instructor_243;Room_243;4
170cae90-7b25-4d27-b98a-349e0fba3e27;Course_244;Instructor_244;Room_244;2
d14a6e2a-18e8-45b6-93ec-f4a0b501d3bf;Course_245;Instructor_245;Room_245;1
dbca8980-771b-4284-b7f3-a31748751681;Course_246;Instructor_246;Room_246;4
cf85a9b6-cb42-4a56-b161-e57051151524;Course_247;Instructor_247;Room_247;3
fb88fcef-6870-4474-9b62-6c968236b9fd;Course_248;Instructor_248;Room_248;3
3af60ebd-1c75-4680-83a1-17304f37cc63;Course_249;Instructor_249;Room_249;3
685b8447-19b3-4e59-b142-a63481427eb0;Course_250;Instructor_250;Room_250;4
2c6606ad-c08b-453e-b35d-4d23cdc1d674;Course_251;Instructor_251;Room_251;3
11b03d10-ff0f-4462-a037-dd750b933b7f;Course_252;Instructor_252;Room_252;3
893eb328-47fa-44fc-b921-6cc9a38f55c3;Course_253;Instructor_253;Room_253;2
258c1a50-ae3d-4418-86ae-40c923623585;Course_254;Instructor_254;Room_254;5
ff757f49-e189-4038-8a8f-5c44d3152b74;Course_255;Instructor_255;Room_255;3
1397aad7-5b19-467b-8ce1-e1cae389406f;Course_256;Instructor_256;Room_256;5
e6bfbd47-fbd7-48ca-955d-cb31409695aa;Course_257;Instructor_257;Room_257;5
0b91d919-8574-44ff-8d01-3a89aaf28880;Course_258;Instructor_258;Room_258;2
a4c39df3-fd4a-42cb-bf59-98ba302942c0;Course_259;Instructor_259;Room_259;5
bcac9015-6444-402a-a18b-84ec7bc012af;Course_260;Instructor_260;Room_260;1
d9e059d9-bd48-4f1c-8670-fadbd0b52ac2;Course_261;Instructor_261;Room_261;5
01eb84f9-e61d-4b22-9fd2-792aeff7f469;Course_262;Instructor_262;Room_262;3
ba6b131a-6cef-4a2e-8dbd-9643da3fa00a;Course_263;Instructor_263;Room_263;5
1f8e3ebd-7d55-4ae1-abe0-c1dfbdc5dfca;Course_264;Instructor_264;Room_264;3
6a6bec82-0b79-4d11-969c-3b161a070f65;Course_265;Instructor_265;Room_265;1
3a45c0e7-08b1-4c31-ac67-aa380e31ec74;Course_266;Instructor_266;Room_266;5
68e64aeb-d8c1-4a60-afcf-828040bbf4f2;Course_267;Instructor_267;Room_267;4
cff2a584-9bb3-4304-9dd8-fadb017bff55;Course_268;Instructor_268;Room_268;5
cf3871e1-6ab7-4b7b-817d-ee578e49675a;Course_269;Instructor_269;Room_269;1
ef569460-dae6-4cfa-a7be-a4a837711488;Course_270;Instructor_270;Room_270;1
effc3e96-63e7-4962-a9c6-986f579af2ce;Course_271;Instructor_271;Room_271;3
82641b05-2c33-412f-b176-8e136495a491;Course_272;Instructor_272;Room_272;4
cfe779bb-5b6d-4d15-a2b4-4d20affd9ab0;Course_273;Instructor_273;Room_273;3
a5cca818-3ce6-4018-b881-e0ca87aa7734;Course_274;Instructor_274;Room_274;3
aef77c9d-afeb-4744-8853-aa4a24d99eb6;Course_275;Instructor_275;Room_275;5
f4632df4-8f1e-4020-8755-63a5b78a4bc3;Course_276;Instructor_276;Room_276;2
c4ac125e-bca3-43e6-9251-610d98f6906b;Course_277;Instructor_277;Room_277;3
229a7685-bcee-407d-b063-83f77a003935;Course_278;Instructor_278;Room_278;4
2c5ec049-14a0-4952-b387-e06cbae4a3d7;Course_279;Instructor_279;Room_279;4
62221cdd-5762-4a18-9228-ddb7d6f781d8;Course_280;Instructor_280;Room_280;4
f8acf2e6-cdbd-46d0-a82a-941394b2e131;Course_281;Instructor_281;Room_281;4
f84d22ea-19a8-4470-b931-f5734281cda4;Course_282;Instructor_282;Room_282;4
fae39b2f-3b65-47bf-9c2a-40aa2c5a632b;Course_283;Instructor_283;Room_283;3
e64f3198-4009-44b5-8f80-0eb0cbe69b47;Course_284;Instructor_284;Room_284;4
a52e7bea-4110-4dab-92c0-45f294a24df7;Course_285;Instructor_285;Room_285;2
a9a40db5-59fa-4a16-90f3-4210c14a233f;Course_286;Instructor_286;Room_286;3
7d7add12-3814-4ac7-b459-bd710d1e57cc;Course_287;Instructor_287;Room_287;5
15aee7ff-0d0c-4e39-bf6e-d8164fedf08c;Course_288;Instructor_288;Room_288;2
d45974fd-4105-4719-91c5-0a528569cecc;Course_289;Instructor_289;Room_289;2
26e242ea-83d3-48d9-b555-8f2691171562;Course_290;Instructor_290;Room_290;2
1e30dc72-04f2-476a-8809-23b770ef25b8;Course_291;Instructor_291;Room_291;1
4a8e9451-cc61-4691-ae0f-538887097a67;Course_292;Instructor_292;Room_292;2
8d1b8a47-aa0c-44bd-9f22-0ed6a3a09e77;Course_293;Instructor_293;Room_293;5
7f7780f6-254f-40c3-8ac3-c3ad49829645;Course_294;Instructor_294;Room_294;3
2b7a1c3b-09eb-4d6c-a0f6-056cd6a3dc94;Course_295;Instructor_295;Room_295;2
d71f7ff9-aa01-4939-8b6d-d7c433219eb3;Course_296;Instructor_296;Room_296;4
2cc0cb05-992f-41a9-9ab9-7a76410d2c06;Course_297;Instructor_297;Room_297;3
f54fb55f-0ee7-4b45-9ff6-109814c21b1c;Course_298;Instructor_298;Room_298;1
cab125e1-eb04-40a5-975f-5203830adf92;Course_299;Instructor_299;Room_299;4
7e0e452e-717a-4067-82f9-8f73eb4e8186;Course_300;Instructor_300;Room_300;1
c8fbff30-495a-4267-a571-39674150d9fb;Course_301;Instructor_301;Room_301;5
50620fd1-feab-4f8c-b940-eadb8dcb4a14;Course_302;Instructor_302;Room_302;3
fbc8ab87-f177-46b3-b1c0-360db659b130;Course_303;Instructor_303;Room_303;3
